Student_ID,University_Rating,School_Size,Region,Major_Category,GPA,Prior_Internships,Extra_Curricular_Activities,Networking_Events_Attended,Primary_Search_Platform,Months_Searching,Applications_Submitted,First_Round_Interviews,Second_Round_Interviews,Offer_Received,Time_to_Offer_Days,Offer_Salary,Company_Size_Offered,Role_Relevance,Accepted_Offer
STU_042625,Lower-tier,Medium,Midwest,Business,3.23,1,2,0,Indeed,7,124,4,1,1,19.0,71506.0,Mid-Size,5.0,1.0
STU_042626,Lower-tier,Medium,South,STEM,3.57,1,3,1,LinkedIn,8,84,2,0,0,,,,,
STU_042627,Top-tier,Large,Northeast,Humanities,3.38,1,4,4,LinkedIn,6,47,3,2,1,77.0,81212.0,Mid-Size,6.0,1.0
STU_042628,Mid-tier,Small,South,Business,3.99,1,3,1,LinkedIn,11,71,4,1,0,,,,,
STU_042629,Lower-tier,Large,Midwest,Arts,2.91,2,1,2,LinkedIn,1,6,2,2,1,69.0,64381.0,Mid-Size,7.0,1.0
STU_042630,Lower-tier,Medium,Midwest,STEM,3.06,1,2,3,Indeed,3,52,2,1,1,29.0,70699.0,Startup,3.0,1.0
STU_042631,Mid-tier,Medium,Midwest,Humanities,3.3,0,2,4,LinkedIn,11,126,2,0,0,,,,,
STU_042632,Top-tier,Small,South,STEM,2.73,0,1,4,Indeed,10,121,2,1,0,,,,,
STU_042633,Mid-tier,Large,Northeast,Healthcare,3.36,1,2,2,Handshake,2,12,2,2,1,44.0,59828.0,Enterprise,8.0,0.0
STU_042634,Lower-tier,Medium,West,Business,3.64,2,0,6,LinkedIn,7,50,2,2,1,50.0,92561.0,Enterprise,4.0,1.0
STU_042635,Mid-tier,Medium,Midwest,Healthcare,2.53,1,1,1,LinkedIn,9,154,10,7,0,,,,,
STU_042636,Lower-tier,Large,South,STEM,3.18,1,1,3,Indeed,4,12,0,0,0,,,,,
STU_042637,Mid-tier,Large,South,Healthcare,2.63,0,2,1,LinkedIn,10,105,4,1,1,70.0,58711.0,Enterprise,5.0,1.0
STU_042638,Mid-tier,Medium,Northeast,Humanities,3.61,0,0,3,LinkedIn,4,30,2,2,1,77.0,74232.0,Enterprise,5.0,1.0
STU_042639,Lower-tier,Small,West,Business,3.35,3,2,1,LinkedIn,11,106,10,5,0,,,,,
STU_042640,Mid-tier,Large,Midwest,Business,3.21,1,0,2,Indeed,11,170,3,1,0,,,,,
STU_042641,Mid-tier,Large,West,Business,3.31,1,4,3,Handshake,12,18,2,2,1,34.0,55971.0,Mid-Size,6.0,1.0
STU_042642,Mid-tier,Large,South,Humanities,2.93,0,2,4,LinkedIn,2,22,0,0,0,,,,,
STU_042643,Lower-tier,Large,South,STEM,2.86,0,3,4,LinkedIn,3,30,3,2,0,,,,,
STU_042644,Top-tier,Medium,Midwest,Humanities,3.84,1,1,6,LinkedIn,5,55,3,2,1,83.0,74778.0,Enterprise,7.0,1.0
STU_042645,Mid-tier,Small,West,Business,2.75,0,1,4,Indeed,11,117,3,0,0,,,,,
STU_042646,Lower-tier,Large,South,Business,2.87,3,1,2,LinkedIn,6,67,2,2,1,57.0,91225.0,Mid-Size,6.0,1.0
STU_042647,Mid-tier,Large,Midwest,STEM,3.15,0,2,4,LinkedIn,3,42,2,1,0,,,,,
STU_042648,Lower-tier,Small,Northeast,Humanities,3.19,0,2,3,Handshake,9,43,4,0,0,,,,,
STU_042649,Mid-tier,Medium,Northeast,STEM,3.09,2,1,5,Indeed,6,45,1,1,0,,,,,
STU_042650,Mid-tier,Medium,South,Business,2.88,5,1,2,LinkedIn,10,155,8,3,1,81.0,106247.0,Enterprise,3.0,0.0
STU_042651,Mid-tier,Large,South,STEM,3.9,0,1,4,LinkedIn,8,69,3,2,1,36.0,94532.0,Mid-Size,8.0,1.0
STU_042652,Lower-tier,Medium,South,Business,3.58,4,2,1,LinkedIn,3,23,2,2,1,85.0,89786.0,Mid-Size,7.0,0.0
STU_042653,Top-tier,Small,West,Healthcare,3.23,1,0,2,LinkedIn,9,126,3,1,1,69.0,70888.0,Mid-Size,6.0,1.0
STU_042654,Lower-tier,Medium,West,STEM,3.42,3,2,4,Indeed,7,115,0,0,0,,,,,
STU_042655,Top-tier,Medium,South,Business,2.86,0,5,3,LinkedIn,8,34,0,0,0,,,,,
STU_042656,Mid-tier,Medium,West,Humanities,3.63,2,0,3,LinkedIn,12,174,6,0,0,,,,,
STU_042657,Mid-tier,Small,Midwest,Business,3.31,0,0,3,Handshake,12,40,2,1,1,25.0,59212.0,Startup,8.0,0.0
STU_042658,Mid-tier,Medium,Northeast,STEM,3.8,0,2,3,Indeed,1,18,0,0,0,,,,,
STU_042659,Top-tier,Medium,Northeast,Business,3.87,0,2,4,LinkedIn,9,24,2,2,0,,,,,
STU_042660,Top-tier,Medium,South,Humanities,3.48,2,1,3,Handshake,10,45,5,3,0,,,,,
STU_042661,Mid-tier,Large,Midwest,STEM,3.73,0,3,4,LinkedIn,3,21,0,0,0,,,,,
STU_042662,Lower-tier,Medium,Midwest,Healthcare,3.05,0,2,3,Indeed,4,71,0,0,0,,,,,
STU_042663,Lower-tier,Large,South,Healthcare,3.93,2,3,4,Indeed,10,108,0,0,0,,,,,
STU_042664,Top-tier,Medium,Northeast,STEM,2.36,4,2,4,LinkedIn,5,52,2,2,1,49.0,112768.0,Startup,8.0,0.0
STU_042665,Mid-tier,Small,Midwest,Humanities,3.15,0,4,4,LinkedIn,3,36,1,1,0,,,,,
STU_042666,Lower-tier,Medium,West,Healthcare,2.41,0,2,1,Handshake,3,7,2,1,1,24.0,48511.0,Enterprise,9.0,1.0
STU_042667,Mid-tier,Medium,Midwest,STEM,3.8,3,1,3,Handshake,6,22,2,2,1,43.0,92913.0,Mid-Size,8.0,1.0
STU_042668,Lower-tier,Large,West,Humanities,3.65,0,2,3,Indeed,8,156,1,1,0,,,,,
STU_042669,Mid-tier,Medium,Northeast,Healthcare,3.62,1,2,2,Indeed,1,15,2,1,1,20.0,43411.0,Startup,1.0,1.0
STU_042670,Lower-tier,Large,Midwest,Healthcare,3.14,0,6,1,Indeed,1,9,0,0,0,,,,,
STU_042671,Mid-tier,Medium,South,Business,3.59,1,3,2,LinkedIn,8,64,3,1,0,,,,,
STU_042672,Top-tier,Large,Northeast,STEM,3.28,1,1,7,Handshake,1,5,2,1,1,35.0,82650.0,Enterprise,6.0,0.0
STU_042673,Mid-tier,Small,Midwest,Healthcare,2.95,2,1,4,Handshake,3,18,0,0,0,,,,,
STU_042674,Lower-tier,Large,South,Humanities,3.26,1,2,2,Handshake,10,40,3,3,1,58.0,64197.0,Mid-Size,9.0,1.0
STU_042675,Mid-tier,Small,South,STEM,3.64,1,1,2,Handshake,10,30,2,1,1,55.0,79194.0,Startup,9.0,1.0
STU_042676,Mid-tier,Large,Northeast,Humanities,2.57,2,4,2,Indeed,9,189,2,1,0,,,,,
STU_042677,Mid-tier,Medium,South,STEM,3.14,2,1,4,Handshake,1,5,2,1,1,25.0,95693.0,Mid-Size,9.0,1.0
STU_042678,Mid-tier,Large,Northeast,Business,3.63,1,3,3,Indeed,9,118,2,2,0,,,,,
STU_042679,Mid-tier,Medium,South,STEM,3.12,1,0,4,LinkedIn,7,80,2,1,0,,,,,
STU_042680,Mid-tier,Large,South,Healthcare,2.52,2,1,2,Handshake,3,14,2,1,1,22.0,54182.0,Enterprise,10.0,1.0
STU_042681,Mid-tier,Large,Midwest,STEM,3.2,0,3,3,Handshake,9,69,3,3,0,,,,,
STU_042682,Mid-tier,Large,West,Humanities,2.93,3,1,3,Handshake,6,16,2,1,1,47.0,68456.0,Enterprise,7.0,0.0
STU_042683,Lower-tier,Large,West,STEM,3.08,0,5,2,Handshake,10,51,7,1,0,,,,,
STU_042684,Lower-tier,Medium,Midwest,Healthcare,3.11,3,0,2,Handshake,8,32,1,1,0,,,,,
STU_042685,Lower-tier,Medium,Northeast,Business,2.46,0,0,3,LinkedIn,10,71,2,0,0,,,,,
STU_042686,Mid-tier,Large,Northeast,Healthcare,3.45,0,1,3,Handshake,2,19,0,0,0,,,,,
STU_042687,Mid-tier,Medium,South,Business,2.76,0,4,6,LinkedIn,5,54,4,1,0,,,,,
STU_042688,Top-tier,Medium,Midwest,Business,3.95,0,3,3,Handshake,3,5,0,0,0,,,,,
STU_042689,Top-tier,Large,West,STEM,3.5,2,6,4,Handshake,12,5,2,1,0,,,,,
STU_042690,Mid-tier,Medium,West,Business,3.26,0,0,3,Indeed,10,133,1,0,0,,,,,
STU_042691,Mid-tier,Medium,Midwest,Business,3.16,4,1,4,Handshake,10,78,3,1,1,57.0,87507.0,Mid-Size,9.0,0.0
STU_042692,Mid-tier,Medium,South,Humanities,4.0,2,4,7,Handshake,3,9,2,0,0,,,,,
STU_042693,Mid-tier,Large,Northeast,Business,4.0,2,0,2,Handshake,10,40,3,1,1,26.0,83111.0,Enterprise,9.0,1.0
STU_042694,Mid-tier,Medium,Northeast,Humanities,3.67,0,2,3,Indeed,5,70,3,2,1,16.0,47076.0,Startup,7.0,1.0
STU_042695,Top-tier,Large,South,Business,3.18,1,1,4,Indeed,2,24,0,0,0,,,,,
STU_042696,Mid-tier,Large,Northeast,STEM,3.94,3,3,5,LinkedIn,8,82,1,1,0,,,,,
STU_042697,Lower-tier,Large,Northeast,STEM,3.62,1,1,2,Indeed,1,7,2,1,1,28.0,78498.0,Enterprise,1.0,1.0
STU_042698,Mid-tier,Large,West,Business,3.56,0,2,2,Handshake,3,13,1,1,0,,,,,
STU_042699,Mid-tier,Medium,West,Humanities,3.0,2,0,2,Indeed,11,203,9,1,1,27.0,64081.0,Mid-Size,1.0,1.0
STU_042700,Top-tier,Large,Midwest,Humanities,2.36,3,1,3,LinkedIn,1,8,0,0,0,,,,,
STU_042701,Mid-tier,Small,Northeast,STEM,3.19,1,2,2,Indeed,7,51,0,0,0,,,,,
STU_042702,Lower-tier,Medium,West,Humanities,3.56,0,1,7,Handshake,3,29,2,1,0,,,,,
STU_042703,Top-tier,Large,Midwest,Arts,3.69,3,2,3,Indeed,1,11,0,0,0,,,,,
STU_042704,Mid-tier,Small,South,Humanities,3.25,0,2,2,Indeed,12,122,3,0,0,,,,,
STU_042705,Lower-tier,Medium,Northeast,Healthcare,3.51,2,2,8,Handshake,11,64,4,3,1,26.0,64483.0,Mid-Size,8.0,1.0
STU_042706,Mid-tier,Large,South,Healthcare,2.58,0,0,1,LinkedIn,1,13,2,1,0,,,,,
STU_042707,Lower-tier,Large,South,Humanities,3.41,0,4,2,Indeed,6,63,0,0,0,,,,,
STU_042708,Lower-tier,Large,West,Humanities,2.73,0,2,2,LinkedIn,2,22,2,0,0,,,,,
STU_042709,Top-tier,Small,Midwest,STEM,3.16,1,4,7,Handshake,8,44,2,0,0,,,,,
STU_042710,Mid-tier,Medium,South,STEM,3.12,4,2,4,Handshake,3,5,1,1,0,,,,,
STU_042711,Lower-tier,Large,South,Healthcare,2.88,1,0,4,Handshake,4,25,2,1,1,46.0,70164.0,Enterprise,8.0,1.0
STU_042712,Lower-tier,Medium,Northeast,STEM,3.42,1,5,5,Handshake,11,71,4,1,0,,,,,
STU_042713,Lower-tier,Small,Northeast,STEM,2.66,4,3,3,Handshake,5,38,3,1,0,,,,,
STU_042714,Mid-tier,Large,South,Humanities,3.79,0,2,2,LinkedIn,12,98,2,0,0,,,,,
STU_042715,Mid-tier,Small,West,Healthcare,3.5,0,1,5,LinkedIn,8,38,2,2,1,78.0,74504.0,Mid-Size,8.0,1.0
STU_042716,Lower-tier,Medium,South,Arts,3.41,1,1,5,Handshake,1,7,2,1,1,37.0,53220.0,Startup,7.0,1.0
STU_042717,Mid-tier,Medium,Northeast,Business,3.65,0,0,2,LinkedIn,9,39,2,1,0,,,,,
STU_042718,Mid-tier,Large,West,STEM,2.51,1,3,5,Indeed,10,65,3,2,1,36.0,66428.0,Startup,2.0,1.0
STU_042719,Mid-tier,Medium,Northeast,Humanities,3.58,0,2,5,LinkedIn,4,38,2,2,1,53.0,52186.0,Enterprise,8.0,1.0
STU_042720,Top-tier,Medium,Northeast,STEM,3.01,1,2,4,Handshake,6,14,0,0,0,,,,,
STU_042721,Lower-tier,Large,West,STEM,3.69,2,3,5,Handshake,9,67,6,1,0,,,,,
STU_042722,Lower-tier,Medium,Midwest,Arts,3.15,2,0,3,Indeed,2,41,0,0,0,,,,,
STU_042723,Mid-tier,Small,South,Healthcare,3.19,3,1,5,Handshake,5,19,2,2,1,23.0,67641.0,Mid-Size,9.0,1.0
STU_042724,Mid-tier,Small,West,STEM,3.07,1,2,4,LinkedIn,2,19,2,1,1,31.0,93575.0,Enterprise,7.0,1.0
STU_042725,Lower-tier,Small,West,STEM,2.98,2,0,6,Handshake,9,22,4,2,0,,,,,
STU_042726,Mid-tier,Medium,West,Healthcare,3.15,0,2,1,Indeed,7,47,0,0,0,,,,,
STU_042727,Top-tier,Large,Northeast,Healthcare,3.71,2,2,1,LinkedIn,5,60,3,3,1,84.0,87316.0,Enterprise,6.0,0.0
STU_042728,Top-tier,Small,Midwest,Humanities,3.41,2,3,3,LinkedIn,1,14,0,0,0,,,,,
STU_042729,Lower-tier,Medium,West,STEM,3.36,2,0,3,Indeed,5,25,0,0,0,,,,,
STU_042730,Mid-tier,Large,Midwest,STEM,3.45,0,2,3,LinkedIn,7,81,3,0,0,,,,,
STU_042731,Top-tier,Large,South,Humanities,3.34,3,3,2,LinkedIn,4,19,0,0,0,,,,,
STU_042732,Mid-tier,Medium,South,Humanities,2.88,1,0,1,Indeed,10,145,6,4,1,40.0,46377.0,Mid-Size,5.0,1.0
STU_042733,Top-tier,Medium,Northeast,Arts,3.36,1,2,2,LinkedIn,7,91,3,1,0,,,,,
STU_042734,Top-tier,Small,West,Business,3.13,0,1,2,Indeed,2,36,2,1,1,40.0,62276.0,Startup,2.0,0.0
STU_042735,Mid-tier,Small,West,Business,3.51,2,1,1,LinkedIn,6,33,2,1,0,,,,,
STU_042736,Mid-tier,Medium,Northeast,Business,2.79,1,4,3,Handshake,12,90,9,2,0,,,,,
STU_042737,Mid-tier,Small,Northeast,Humanities,3.3,0,2,2,Indeed,4,100,1,1,0,,,,,
STU_042738,Lower-tier,Small,Northeast,Business,3.33,1,0,2,LinkedIn,6,36,2,1,0,,,,,
STU_042739,Lower-tier,Medium,South,Business,3.1,0,0,0,LinkedIn,7,60,2,1,0,,,,,
STU_042740,Mid-tier,Medium,Midwest,Healthcare,3.35,0,2,2,Indeed,11,154,1,0,0,,,,,
STU_042741,Mid-tier,Medium,Northeast,STEM,2.88,2,1,0,LinkedIn,8,53,4,2,0,,,,,
STU_042742,Mid-tier,Medium,South,STEM,3.55,0,0,3,LinkedIn,2,29,2,0,0,,,,,
STU_042743,Mid-tier,Large,West,Business,3.24,1,3,2,Handshake,4,19,2,0,0,,,,,
STU_042744,Mid-tier,Large,Northeast,Humanities,3.36,0,2,1,LinkedIn,8,48,3,0,0,,,,,
STU_042745,Mid-tier,Small,South,STEM,3.23,1,4,3,Handshake,6,25,0,0,0,,,,,
STU_042746,Mid-tier,Small,South,Healthcare,3.9,1,0,3,LinkedIn,3,20,1,1,0,,,,,
STU_042747,Top-tier,Large,South,STEM,3.74,4,1,2,Indeed,12,58,2,2,1,14.0,96303.0,Startup,7.0,1.0
STU_042748,Mid-tier,Medium,South,STEM,2.62,1,3,4,Handshake,10,36,3,2,0,,,,,
STU_042749,Mid-tier,Small,West,STEM,3.98,1,2,4,Indeed,7,67,0,0,0,,,,,
STU_042750,Mid-tier,Medium,West,Humanities,3.02,1,2,3,Indeed,10,150,2,1,0,,,,,
STU_042751,Lower-tier,Large,Northeast,Business,3.21,0,2,1,Indeed,3,40,0,0,0,,,,,
STU_042752,Mid-tier,Large,West,STEM,3.03,2,3,3,Handshake,3,23,2,1,1,23.0,83643.0,Startup,6.0,1.0
STU_042753,Lower-tier,Large,Northeast,STEM,3.44,0,0,1,Indeed,5,70,0,0,0,,,,,
STU_042754,Mid-tier,Medium,South,STEM,3.4,0,5,2,LinkedIn,6,11,0,0,0,,,,,
STU_042755,Mid-tier,Large,Midwest,Humanities,3.07,2,3,5,LinkedIn,3,27,0,0,0,,,,,
STU_042756,Lower-tier,Small,West,Humanities,3.33,2,1,4,Handshake,10,38,4,2,0,,,,,
STU_042757,Lower-tier,Medium,Midwest,Healthcare,3.16,1,2,4,Handshake,9,18,2,1,1,24.0,64536.0,Mid-Size,9.0,1.0
STU_042758,Mid-tier,Medium,West,Arts,3.28,2,1,5,Handshake,1,5,0,0,0,,,,,
STU_042759,Mid-tier,Medium,Northeast,Arts,3.15,0,4,1,LinkedIn,6,79,3,1,1,87.0,59377.0,Enterprise,7.0,1.0
STU_042760,Mid-tier,Small,Northeast,Healthcare,2.89,1,3,4,Handshake,9,34,7,1,0,,,,,
STU_042761,Lower-tier,Large,Northeast,STEM,3.44,0,3,4,LinkedIn,2,19,0,0,0,,,,,
STU_042762,Top-tier,Large,West,Humanities,2.58,1,4,4,LinkedIn,3,13,0,0,0,,,,,
STU_042763,Mid-tier,Medium,South,Business,3.12,2,1,4,Handshake,1,5,0,0,0,,,,,
STU_042764,Mid-tier,Small,South,Healthcare,3.07,2,1,1,LinkedIn,9,76,4,3,1,49.0,72317.0,Mid-Size,5.0,1.0
STU_042765,Mid-tier,Large,Northeast,STEM,3.61,2,2,1,Handshake,5,48,3,1,0,,,,,
STU_042766,Lower-tier,Large,West,STEM,2.58,3,2,4,Indeed,5,68,0,0,0,,,,,
STU_042767,Lower-tier,Medium,South,Arts,3.89,0,5,3,Handshake,12,68,1,0,0,,,,,
STU_042768,Mid-tier,Medium,West,STEM,3.14,0,2,5,Indeed,2,17,0,0,0,,,,,
STU_042769,Mid-tier,Large,South,Humanities,3.56,0,2,5,Indeed,11,218,2,1,0,,,,,
STU_042770,Lower-tier,Small,Midwest,Humanities,3.75,2,1,3,LinkedIn,12,102,3,1,0,,,,,
STU_042771,Mid-tier,Medium,West,Humanities,3.19,1,2,4,Indeed,7,134,2,0,0,,,,,
STU_042772,Mid-tier,Large,South,Arts,3.35,1,5,3,Handshake,2,16,2,2,1,24.0,46771.0,Mid-Size,10.0,1.0
STU_042773,Mid-tier,Small,West,Business,3.2,2,1,4,LinkedIn,12,122,4,2,0,,,,,
STU_042774,Top-tier,Large,Northeast,STEM,3.1,0,0,2,Handshake,3,21,1,0,0,,,,,
STU_042775,Lower-tier,Large,Midwest,STEM,3.27,2,3,3,Indeed,5,79,1,1,0,,,,,
STU_042776,Mid-tier,Large,West,STEM,3.23,0,1,3,LinkedIn,10,148,2,1,0,,,,,
STU_042777,Mid-tier,Medium,Midwest,STEM,3.12,1,2,2,Handshake,11,40,3,2,0,,,,,
STU_042778,Lower-tier,Medium,Midwest,STEM,3.25,0,0,1,LinkedIn,11,82,5,1,0,,,,,
STU_042779,Mid-tier,Large,South,STEM,3.17,4,2,6,LinkedIn,3,26,2,2,1,73.0,92620.0,Enterprise,7.0,1.0
STU_042780,Mid-tier,Medium,West,Business,2.67,3,1,5,LinkedIn,2,10,2,2,1,36.0,74025.0,Enterprise,4.0,1.0
STU_042781,Lower-tier,Small,Midwest,Business,2.56,0,2,2,LinkedIn,5,22,2,1,0,,,,,
STU_042782,Top-tier,Medium,Northeast,STEM,3.38,2,1,4,Indeed,2,44,0,0,0,,,,,
STU_042783,Mid-tier,Medium,South,Business,3.6,0,2,4,Indeed,1,16,1,1,0,,,,,
STU_042784,Mid-tier,Large,Midwest,Humanities,3.52,1,0,4,Indeed,8,86,4,4,1,24.0,58992.0,Enterprise,10.0,0.0
STU_042785,Mid-tier,Medium,South,Business,4.0,0,1,4,LinkedIn,7,84,3,3,1,31.0,77817.0,Enterprise,9.0,1.0
STU_042786,Lower-tier,Large,South,Humanities,3.98,1,4,4,LinkedIn,5,36,2,2,1,56.0,71320.0,Mid-Size,6.0,0.0
STU_042787,Lower-tier,Small,Midwest,Business,3.25,1,2,1,Indeed,8,216,5,2,0,,,,,
STU_042788,Lower-tier,Medium,West,Humanities,3.43,3,3,3,LinkedIn,7,57,2,1,1,87.0,72324.0,Enterprise,6.0,1.0
STU_042789,Mid-tier,Medium,Northeast,STEM,3.18,2,2,6,Indeed,12,256,0,0,0,,,,,
STU_042790,Lower-tier,Medium,Midwest,Humanities,4.0,3,2,3,Indeed,2,18,0,0,0,,,,,
STU_042791,Mid-tier,Large,Midwest,STEM,3.7,1,0,6,Handshake,10,76,4,2,1,49.0,79747.0,Mid-Size,8.0,1.0
STU_042792,Mid-tier,Large,South,Business,3.34,2,0,3,LinkedIn,5,51,4,1,0,,,,,
STU_042793,Lower-tier,Large,South,Healthcare,3.45,0,2,3,LinkedIn,7,88,1,0,0,,,,,
STU_042794,Top-tier,Medium,Northeast,Business,3.48,0,3,1,LinkedIn,5,5,0,0,0,,,,,
STU_042795,Top-tier,Small,West,Humanities,3.26,1,3,5,Indeed,10,128,4,3,1,24.0,66873.0,Mid-Size,4.0,1.0
STU_042796,Lower-tier,Medium,Northeast,Business,3.21,0,1,2,LinkedIn,10,45,1,0,0,,,,,
STU_042797,Lower-tier,Large,South,Business,2.57,2,2,2,Handshake,11,12,1,1,0,,,,,
STU_042798,Lower-tier,Large,South,Business,2.6,0,2,1,LinkedIn,10,83,2,1,0,,,,,
STU_042799,Mid-tier,Large,South,STEM,3.22,2,5,4,LinkedIn,7,61,3,2,1,86.0,90397.0,Enterprise,5.0,1.0
STU_042800,Mid-tier,Large,West,Business,2.96,2,2,6,Indeed,9,94,0,0,0,,,,,
STU_042801,Mid-tier,Small,Northeast,Business,3.65,1,0,3,LinkedIn,8,54,3,3,1,79.0,76691.0,Enterprise,7.0,0.0
STU_042802,Mid-tier,Medium,South,Business,4.0,0,1,8,Indeed,7,80,3,2,1,32.0,68191.0,Mid-Size,6.0,1.0
STU_042803,Mid-tier,Medium,West,Humanities,2.85,2,2,9,Handshake,3,9,0,0,0,,,,,
STU_042804,Top-tier,Medium,Northeast,Humanities,2.62,0,0,1,Handshake,5,24,2,1,0,,,,,
STU_042805,Mid-tier,Medium,Midwest,STEM,2.82,0,2,5,Indeed,10,65,0,0,0,,,,,
STU_042806,Mid-tier,Medium,Northeast,Humanities,2.72,1,0,4,Indeed,2,7,2,2,1,17.0,50188.0,Mid-Size,4.0,1.0
STU_042807,Lower-tier,Large,Midwest,Humanities,3.18,0,0,5,Handshake,5,15,1,1,0,,,,,
STU_042808,Mid-tier,Medium,Northeast,Healthcare,2.76,3,1,4,Indeed,11,148,0,0,0,,,,,
STU_042809,Lower-tier,Large,Midwest,STEM,2.91,0,0,1,LinkedIn,10,126,5,5,1,54.0,87469.0,Startup,9.0,1.0
STU_042810,Mid-tier,Medium,Northeast,Humanities,3.5,3,2,4,Indeed,6,71,2,1,1,28.0,53678.0,Startup,3.0,1.0
STU_042811,Mid-tier,Large,South,STEM,3.53,2,1,3,LinkedIn,9,48,3,0,0,,,,,
STU_042812,Mid-tier,Medium,South,STEM,2.9,1,0,5,Handshake,3,6,1,1,0,,,,,
STU_042813,Mid-tier,Small,Northeast,Business,2.95,2,3,5,Indeed,11,146,7,2,1,41.0,63705.0,Mid-Size,5.0,1.0
STU_042814,Mid-tier,Medium,South,STEM,2.79,2,3,1,Handshake,7,73,8,4,0,,,,,
STU_042815,Lower-tier,Medium,West,Healthcare,3.14,0,6,0,Indeed,6,66,0,0,0,,,,,
STU_042816,Mid-tier,Small,Northeast,STEM,3.47,0,1,1,Handshake,11,56,3,3,1,40.0,74269.0,Mid-Size,7.0,1.0
STU_042817,Lower-tier,Large,Northeast,Business,2.75,0,1,1,Handshake,3,11,1,0,0,,,,,
STU_042818,Mid-tier,Large,Midwest,Humanities,3.31,2,0,6,Indeed,11,168,1,1,0,,,,,
STU_042819,Mid-tier,Large,Midwest,Healthcare,3.78,2,0,0,Indeed,5,10,0,0,0,,,,,
STU_042820,Mid-tier,Medium,Northeast,Business,3.35,3,2,0,Handshake,2,5,0,0,0,,,,,
STU_042821,Lower-tier,Large,South,Business,3.62,2,0,4,Indeed,11,119,0,0,0,,,,,
STU_042822,Mid-tier,Large,West,STEM,3.24,0,2,6,LinkedIn,12,56,2,1,1,54.0,86909.0,Mid-Size,6.0,0.0
STU_042823,Lower-tier,Small,Midwest,Business,3.12,1,2,4,Indeed,9,36,0,0,0,,,,,
STU_042824,Lower-tier,Small,Midwest,Humanities,3.47,1,1,3,Handshake,10,5,0,0,0,,,,,
STU_042825,Top-tier,Medium,South,Business,3.03,1,1,4,LinkedIn,1,9,1,0,0,,,,,
STU_042826,Top-tier,Large,West,Healthcare,2.88,1,4,2,Indeed,3,58,1,0,0,,,,,
STU_042827,Mid-tier,Large,Midwest,STEM,3.98,1,2,5,LinkedIn,6,75,2,2,0,,,,,
STU_042828,Mid-tier,Large,South,Business,2.97,1,3,5,LinkedIn,1,8,0,0,0,,,,,
STU_042829,Mid-tier,Large,Midwest,STEM,3.28,0,3,7,LinkedIn,4,24,0,0,0,,,,,
STU_042830,Lower-tier,Small,West,STEM,3.19,1,0,5,Handshake,12,5,2,1,1,30.0,75470.0,Startup,10.0,1.0
STU_042831,Mid-tier,Large,Northeast,Business,2.83,2,0,3,LinkedIn,2,29,2,2,1,53.0,83694.0,Enterprise,7.0,1.0
STU_042832,Mid-tier,Medium,Midwest,STEM,3.1,0,4,2,Indeed,9,93,1,0,0,,,,,
STU_042833,Mid-tier,Large,West,STEM,2.87,1,0,2,LinkedIn,11,71,1,1,0,,,,,
STU_042834,Top-tier,Large,South,Business,3.47,2,1,2,LinkedIn,7,42,2,0,0,,,,,
STU_042835,Lower-tier,Large,Midwest,Arts,3.67,1,4,2,Handshake,7,56,2,2,1,54.0,63384.0,Mid-Size,9.0,0.0
STU_042836,Lower-tier,Large,West,Business,2.99,0,2,8,Indeed,5,101,0,0,0,,,,,
STU_042837,Mid-tier,Medium,Northeast,Healthcare,3.4,1,2,5,Indeed,6,69,0,0,0,,,,,
STU_042838,Mid-tier,Medium,West,STEM,3.41,1,1,1,Indeed,10,98,0,0,0,,,,,
STU_042839,Lower-tier,Large,Northeast,Humanities,3.45,1,2,2,Handshake,6,14,3,1,0,,,,,
STU_042840,Mid-tier,Small,West,Humanities,3.37,1,4,4,Handshake,6,29,2,1,0,,,,,
STU_042841,Top-tier,Large,Northeast,STEM,3.7,1,2,4,Handshake,3,23,1,1,0,,,,,
STU_042842,Lower-tier,Large,Northeast,STEM,3.7,2,2,2,Indeed,1,6,2,2,1,28.0,89730.0,Startup,1.0,1.0
STU_042843,Lower-tier,Large,Midwest,STEM,3.67,0,1,4,Handshake,9,42,1,0,0,,,,,
STU_042844,Mid-tier,Medium,South,Healthcare,3.21,4,5,6,Indeed,7,49,1,0,0,,,,,
STU_042845,Mid-tier,Large,Northeast,Healthcare,2.84,0,1,4,Indeed,3,54,3,1,1,27.0,57622.0,Enterprise,2.0,1.0
STU_042846,Lower-tier,Large,Northeast,Business,3.66,1,2,1,LinkedIn,3,17,1,0,0,,,,,
STU_042847,Lower-tier,Medium,South,Healthcare,3.61,0,2,2,Indeed,2,13,0,0,0,,,,,
STU_042848,Mid-tier,Medium,Midwest,Business,2.63,0,5,2,Handshake,9,36,5,2,0,,,,,
STU_042849,Lower-tier,Large,Northeast,Humanities,3.15,2,1,4,Handshake,2,13,2,1,1,21.0,67962.0,Startup,6.0,0.0
STU_042850,Mid-tier,Medium,South,Business,3.62,4,1,2,Indeed,10,90,0,0,0,,,,,
STU_042851,Mid-tier,Medium,South,STEM,2.99,0,2,2,Handshake,10,56,5,2,0,,,,,
STU_042852,Mid-tier,Large,West,Business,3.4,1,1,1,LinkedIn,9,40,2,2,1,83.0,84003.0,Startup,7.0,1.0
STU_042853,Mid-tier,Medium,Midwest,Humanities,3.03,3,1,1,Handshake,7,33,2,1,0,,,,,
